Mã PKKH,Mã khách hàng,Date,Month,customer status,left yet
C1,CUZ00390,2022-02-07,02,new customer,left
A1,CUZ00391,2022-02-07,02,old customer from last year,left
B2,CUZ00392,2022-02-07,02,new customer,left
A3,CUZ00393,2022-02-07,02,new customer,left
C3,CUZ00394,2022-02-07,02,new customer,still staying
C3,CUZ00394,2022-03-04,03,old customer from THIS year,left
B3,CUZ00395,2022-02-07,02,new customer,left
C1,CUZ00396,2022-02-08,02,new customer,left
A1,CUZ00397,2022-02-08,02,old customer from last year,left
C1,CUZ00398,2022-02-08,02,new customer,left
C1,CUZ00399,2022-02-08,02,new customer,still staying
C1,CUZ00399,2022-03-09,03,old customer from THIS year,still staying
C1,CUZ00399,2022-06-29,06,old customer from THIS year,still staying
C1,CUZ00399,2022-09-08,09,old customer from THIS year,still staying
C1,CUZ00399,2022-10-10,10,old customer from THIS year,still staying
C1,CUZ00400,2022-02-08,02,new customer,left
C2,CUZ00401,2022-02-08,02,new customer,left
A1,CUZ00402,2022-02-08,02,new customer,still staying
A1,CUZ00402,2022-04-27,04,old customer from THIS year,still staying
A1,CUZ00402,2022-05-08,05,old customer from THIS year,still staying
A1,CUZ00402,2022-06-11,06,old customer from THIS year,left
A3,CUZ00403,2022-02-09,02,new customer,left
B1,CUZ00404,2022-02-09,02,new customer,left
A2,CUZ00405,2022-02-09,02,new customer,left
B1,CUZ00406,2022-02-09,02,new customer,left
B1,CUZ00407,2022-02-10,02,new customer,left
C3,CUZ00408,2022-02-10,02,new customer,left
C2,CUZ00409,2022-02-10,02,new customer,left
C1,CUZ00410,2022-02-10,02,new customer,left
A1,CUZ00411,2022-02-11,02,new customer,still staying
A1,CUZ00411,2022-05-13,05,old customer from THIS year,left
C2,CUZ00412,2022-02-11,02,new customer,left
C3,CUZ00413,2022-02-11,02,new customer,left
C1,CUZ00414,2022-02-11,02,new customer,left
C2,CUZ00415,2022-02-11,02,new customer,left
B2,CUZ00416,2022-02-11,02,new customer,left
C1,CUZ00417,2022-02-11,02,new customer,left
B2,CUZ00418,2022-02-12,02,new customer,left
A1,CUZ00419,2022-02-12,02,new customer,still staying
A1,CUZ00419,2022-03-12,03,old customer from THIS year,still staying
A1,CUZ00419,2022-11-21,11,old customer from THIS year,still staying
C1,CUZ00420,2022-02-12,02,new customer,left
A2,CUZ00421,2022-02-12,02,new customer,still staying
A2,CUZ00421,2022-05-05,05,old customer from THIS year,still staying
A2,CUZ00421,2022-06-04,06,old customer from THIS year,left
B3,CUZ00422,2022-02-12,02,new customer,left
B2,CUZ00423,2022-02-12,02,new customer,left
B3,CUZ00424,2022-02-12,02,new customer,left
B3,CUZ00425,2022-02-12,02,new customer,left
C2,CUZ00426,2022-02-13,02,new customer,left
C3,CUZ00427,2022-02-13,02,new customer,left
C3,CUZ00428,2022-02-13,02,new customer,left
C2,CUZ00429,2022-02-13,02,new customer,left
C2,CUZ00430,2022-02-13,02,new customer,still staying
C2,CUZ00430,2022-03-09,03,old customer from THIS year,left
B2,CUZ00431,2022-02-13,02,new customer,left
B3,CUZ00432,2022-02-13,02,new customer,left
C3,CUZ00433,2022-02-14,02,new customer,left
B2,CUZ00434,2022-02-14,02,new customer,left
A2,CUZ00435,2022-02-14,02,new customer,left
A1,CUZ00436,2022-02-14,02,old customer from last year,left
A3,CUZ00437,2022-02-14,02,new customer,left
C3,CUZ00438,2022-02-14,02,new customer,left
A1,CUZ00439,2022-02-14,02,old customer from last year,left
A1,CUZ00440,2022-02-15,02,old customer from last year,left
B2,CUZ00441,2022-02-15,02,new customer,left
B1,CUZ00442,2022-02-15,02,new customer,still staying
B1,CUZ00442,2022-04-24,04,old customer from THIS year,left
A2,CUZ00443,2022-02-15,02,new customer,still staying
A2,CUZ00443,2022-05-31,05,old customer from THIS year,left
B2,CUZ00444,2022-02-15,02,new customer,left
A3,CUZ00445,2022-02-16,02,new customer,left
B1,CUZ00446,2022-02-16,02,new customer,left
A3,CUZ00447,2022-02-16,02,new customer,left
A1,CUZ00448,2022-02-16,02,old customer from last year,left
B3,CUZ00449,2022-02-16,02,new customer,left
A1,CUZ00450,2022-02-16,02,old customer from last year,left
B2,CUZ00451,2022-02-17,02,new customer,left
A1,CUZ00452,2022-02-17,02,new customer,still staying
A1,CUZ00452,2022-03-04,03,old customer from THIS year,still staying
A1,CUZ00452,2022-04-01,04,old customer from THIS year,still staying
A1,CUZ00452,2022-05-29,05,old customer from THIS year,still staying
A1,CUZ00452,2022-06-18,06,old customer from THIS year,still staying
A1,CUZ00452,2022-07-26,07,old customer from THIS year,left
C1,CUZ00453,2022-02-17,02,new customer,left
C3,CUZ00454,2022-02-17,02,new customer,still staying
C3,CUZ00454,2022-03-18,03,old customer from THIS year,left
A2,CUZ00455,2022-02-18,02,new customer,left
B1,CUZ00456,2022-02-18,02,new customer,left
A3,CUZ00457,2022-02-18,02,new customer,left
B2,CUZ00458,2022-02-18,02,new customer,left
B2,CUZ00459,2022-02-18,02,new customer,left
C1,CUZ00460,2022-02-18,02,new customer,left
B3,CUZ00461,2022-02-18,02,new customer,left
C3,CUZ00462,2022-02-18,02,new customer,left
A2,CUZ00463,2022-02-18,02,new customer,left
A1,CUZ00464,2022-02-18,02,old customer from last year,left
B1,CUZ00465,2022-02-18,02,new customer,left
C1,CUZ00466,2022-02-19,02,new customer,left
A2,CUZ00467,2022-02-19,02,new customer,left
B3,CUZ00468,2022-02-19,02,new customer,left
B2,CUZ00469,2022-02-19,02,new customer,left
B3,CUZ00470,2022-02-19,02,new customer,left
C3,CUZ00471,2022-02-19,02,new customer,left
B2,CUZ00472,2022-02-20,02,new customer,left
B3,CUZ00473,2022-02-20,02,new customer,left
A2,CUZ00474,2022-02-20,02,new customer,still staying
A2,CUZ00474,2022-04-13,04,old customer from THIS year,still staying
A2,CUZ00474,2022-05-03,05,old customer from THIS year,left
A3,CUZ00475,2022-02-20,02,new customer,left
A2,CUZ00476,2022-02-20,02,new customer,left
A3,CUZ00477,2022-02-20,02,new customer,left
C1,CUZ00478,2022-02-21,02,new customer,left
A3,CUZ00479,2022-02-21,02,new customer,left
C1,CUZ00480,2022-02-21,02,new customer,left
B1,CUZ00481,2022-02-21,02,new customer,left
A2,CUZ00482,2022-02-21,02,new customer,left
C3,CUZ00483,2022-02-21,02,new customer,left
A3,CUZ00484,2022-02-21,02,new customer,left
B1,CUZ00485,2022-02-22,02,new customer,left
B3,CUZ00486,2022-02-22,02,new customer,left
C1,CUZ00487,2022-02-22,02,new customer,left
C1,CUZ00488,2022-02-22,02,new customer,left
C2,CUZ00489,2022-02-22,02,new customer,left
A3,CUZ00490,2022-02-22,02,new customer,left
B1,CUZ00491,2022-02-22,02,new customer,left
C2,CUZ00492,2022-02-23,02,new customer,left
A3,CUZ00493,2022-02-23,02,new customer,left
A3,CUZ00494,2022-02-23,02,new customer,left
A2,CUZ00495,2022-02-23,02,new customer,left
B3,CUZ00496,2022-02-23,02,new customer,left
C1,CUZ00497,2022-02-23,02,new customer,left
A2,CUZ00498,2022-02-23,02,new customer,left
B1,CUZ00499,2022-02-23,02,new customer,left
A3,CUZ00500,2022-02-24,02,new customer,left
C3,CUZ00501,2022-02-24,02,new customer,left
B3,CUZ00502,2022-02-24,02,new customer,left
A1,CUZ00503,2022-02-24,02,new customer,left
A3,CUZ00504,2022-02-25,02,new customer,still staying
A3,CUZ00504,2022-11-22,11,old customer from THIS year,still staying
A1,CUZ00505,2022-02-25,02,new customer,still staying
A1,CUZ00505,2022-03-12,03,old customer from THIS year,still staying
A1,CUZ00505,2022-05-25,05,old customer from THIS year,still staying
A1,CUZ00505,2022-08-22,08,old customer from THIS year,still staying
A1,CUZ00505,2022-09-27,09,old customer from THIS year,still staying
A1,CUZ00505,2022-10-31,10,old customer from THIS year,still staying
A1,CUZ00505,2022-11-04,11,old customer from THIS year,still staying
B2,CUZ00506,2022-02-25,02,new customer,left
A3,CUZ00507,2022-02-25,02,new customer,still staying
A3,CUZ00507,2022-06-25,06,old customer from THIS year,left
B3,CUZ00508,2022-02-25,02,new customer,left
B3,CUZ00509,2022-02-25,02,new customer,left
C1,CUZ00510,2022-02-26,02,new customer,left
A3,CUZ00511,2022-02-26,02,new customer,left
A3,CUZ00512,2022-02-26,02,new customer,left
B3,CUZ00513,2022-02-27,02,new customer,left
C2,CUZ00514,2022-02-27,02,new customer,left
A3,CUZ00515,2022-02-27,02,new customer,still staying
A3,CUZ00515,2022-04-21,04,old customer from THIS year,left
B2,CUZ00516,2022-02-27,02,new customer,left
B3,CUZ00517,2022-02-28,02,new customer,left
A1,CUZ00518,2022-02-28,02,new customer,still staying
A1,CUZ00518,2022-03-18,03,old customer from THIS year,left
C2,CUZ00519,2022-02-28,02,new customer,left
A1,CUZ00520,2022-03-01,03,new customer,still staying
A1,CUZ00520,2022-05-25,05,old customer from THIS year,still staying
A1,CUZ00520,2022-06-22,06,old customer from THIS year,still staying
A1,CUZ00520,2022-09-21,09,old customer from THIS year,still staying
A1,CUZ00520,2022-12-04,12,old customer from THIS year,still staying
B1,CUZ00521,2022-03-01,03,new customer,left
A2,CUZ00522,2022-03-02,03,new customer,left
C2,CUZ00523,2022-03-02,03,new customer,left
B1,CUZ00524,2022-03-02,03,new customer,left
A3,CUZ00525,2022-03-02,03,new customer,left
B1,CUZ00526,2022-03-03,03,new customer,left
A1,CUZ00527,2022-03-03,03,new customer,left
C1,CUZ00528,2022-03-03,03,new customer,left
A2,CUZ00529,2022-03-03,03,new customer,left
B2,CUZ00530,2022-03-03,03,new customer,left
A3,CUZ00531,2022-03-04,03,new customer,left
A1,CUZ00532,2022-03-04,03,new customer,left
A1,CUZ00533,2022-03-04,03,new customer,still staying
A1,CUZ00533,2022-04-01,04,old customer from THIS year,still staying
A1,CUZ00533,2022-05-08,05,old customer from THIS year,still staying
A1,CUZ00533,2022-06-16,06,old customer from THIS year,still staying
A1,CUZ00533,2022-07-14,07,old customer from THIS year,still staying
A1,CUZ00533,2022-10-29,10,old customer from THIS year,still staying
A1,CUZ00533,2022-11-06,11,old customer from THIS year,still staying
A3,CUZ00534,2022-03-04,03,new customer,left
A3,CUZ00535,2022-03-04,03,new customer,left
A2,CUZ00536,2022-03-04,03,new customer,left
A2,CUZ00537,2022-03-05,03,new customer,left
C3,CUZ00538,2022-03-05,03,new customer,left
B1,CUZ00539,2022-03-05,03,new customer,left
A1,CUZ00540,2022-03-05,03,new customer,left
B1,CUZ00541,2022-03-05,03,new customer,still staying
B1,CUZ00541,2022-05-12,05,old customer from THIS year,still staying
B1,CUZ00541,2022-12-07,12,old customer from THIS year,still staying
C1,CUZ00542,2022-03-05,03,new customer,left
C1,CUZ00543,2022-03-05,03,new customer,left
B2,CUZ00544,2022-03-05,03,new customer,left
C1,CUZ00545,2022-03-05,03,new customer,left
A1,CUZ00546,2022-03-05,03,new customer,left
A1,CUZ00547,2022-03-06,03,new customer,still staying
A1,CUZ00547,2022-04-23,04,old customer from THIS year,still staying
A1,CUZ00547,2022-05-14,05,old customer from THIS year,left
A1,CUZ00548,2022-03-06,03,new customer,left
A1,CUZ00549,2022-03-06,03,new customer,still staying
A1,CUZ00549,2022-04-23,04,old customer from THIS year,still staying
A1,CUZ00549,2022-08-06,08,old customer from THIS year,still staying
A1,CUZ00549,2022-09-18,09,old customer from THIS year,still staying
C1,CUZ00550,2022-03-06,03,new customer,left
A1,CUZ00551,2022-03-06,03,new customer,left
A3,CUZ00552,2022-03-07,03,new customer,left
A1,CUZ00553,2022-03-07,03,new customer,still staying
A1,CUZ00553,2022-04-04,04,old customer from THIS year,still staying
A1,CUZ00553,2022-07-23,07,old customer from THIS year,still staying
A1,CUZ00553,2022-09-15,09,old customer from THIS year,still staying
A1,CUZ00554,2022-03-07,03,new customer,still staying
A1,CUZ00554,2022-04-02,04,old customer from THIS year,still staying
A1,CUZ00554,2022-05-08,05,old customer from THIS year,still staying
A1,CUZ00554,2022-08-03,08,old customer from THIS year,still staying
A1,CUZ00554,2022-09-05,09,old customer from THIS year,still staying
A1,CUZ00554,2022-10-09,10,old customer from THIS year,still staying
A1,CUZ00554,2022-11-24,11,old customer from THIS year,still staying
A1,CUZ00554,2022-12-24,12,old customer from THIS year,still staying
A1,CUZ00555,2022-03-07,03,new customer,still staying
A1,CUZ00555,2022-04-11,04,old customer from THIS year,left
A3,CUZ00556,2022-03-07,03,new customer,left
A1,CUZ00557,2022-03-07,03,new customer,still staying
A1,CUZ00557,2022-04-07,04,old customer from THIS year,left
A2,CUZ00558,2022-03-07,03,new customer,still staying
A2,CUZ00558,2022-04-11,04,old customer from THIS year,still staying
A2,CUZ00558,2022-11-21,11,old customer from THIS year,still staying
A2,CUZ00558,2022-12-10,12,old customer from THIS year,still staying
C1,CUZ00559,2022-03-07,03,new customer,still staying
C1,CUZ00559,2022-04-28,04,old customer from THIS year,left
A2,CUZ00560,2022-03-08,03,new customer,left
B1,CUZ00561,2022-03-08,03,new customer,left
B1,CUZ00562,2022-03-08,03,new customer,left
A3,CUZ00563,2022-03-08,03,new customer,left
A2,CUZ00564,2022-03-08,03,new customer,left
A1,CUZ00565,2022-03-08,03,new customer,still staying
A1,CUZ00565,2022-08-31,08,old customer from THIS year,still staying
A1,CUZ00565,2022-09-28,09,old customer from THIS year,still staying
A1,CUZ00565,2022-10-03,10,old customer from THIS year,still staying
A1,CUZ00565,2022-12-21,12,old customer from THIS year,still staying
C1,CUZ00566,2022-03-08,03,new customer,left
A2,CUZ00567,2022-03-08,03,new customer,left
A1,CUZ00568,2022-03-09,03,new customer,left
A1,CUZ00569,2022-03-09,03,new customer,left
A2,CUZ00570,2022-03-09,03,new customer,still staying
A2,CUZ00570,2022-04-09,04,old customer from THIS year,still staying
A2,CUZ00570,2022-09-03,09,old customer from THIS year,still staying
A2,CUZ00570,2022-10-08,10,old customer from THIS year,still staying
A1,CUZ00571,2022-03-09,03,new customer,left
A1,CUZ00572,2022-03-09,03,new customer,left
B2,CUZ00573,2022-03-09,03,new customer,left
A1,CUZ00574,2022-03-09,03,new customer,left
B1,CUZ00575,2022-03-09,03,new customer,left
A1,CUZ00576,2022-03-10,03,new customer,left
A3,CUZ00577,2022-03-10,03,new customer,left
A1,CUZ00578,2022-03-10,03,new customer,left
B2,CUZ00579,2022-03-10,03,new customer,left
A3,CUZ00580,2022-03-10,03,new customer,left
A3,CUZ00581,2022-03-10,03,new customer,left
A2,CUZ00582,2022-03-10,03,new customer,left
B3,CUZ00583,2022-03-11,03,new customer,left
A1,CUZ00584,2022-03-11,03,new customer,left
A1,CUZ00585,2022-03-11,03,new customer,still staying
A1,CUZ00585,2022-04-20,04,old customer from THIS year,still staying
A1,CUZ00585,2022-05-12,05,old customer from THIS year,still staying
A1,CUZ00585,2022-06-02,06,old customer from THIS year,still staying
A1,CUZ00585,2022-08-01,08,old customer from THIS year,left
A1,CUZ00586,2022-03-11,03,new customer,still staying
A1,CUZ00586,2022-06-24,06,old customer from THIS year,left
A1,CUZ00587,2022-03-11,03,new customer,left
A1,CUZ00588,2022-03-11,03,new customer,still staying
A1,CUZ00588,2022-04-04,04,old customer from THIS year,left
A3,CUZ00589,2022-03-11,03,new customer,left
C1,CUZ00590,2022-03-11,03,new customer,left
A1,CUZ00591,2022-03-12,03,new customer,left
A1,CUZ00592,2022-03-12,03,new customer,left
B1,CUZ00593,2022-03-12,03,new customer,left
A1,CUZ00594,2022-03-12,03,new customer,still staying
A1,CUZ00594,2022-05-29,05,old customer from THIS year,left
A2,CUZ00595,2022-03-12,03,new customer,still staying
A2,CUZ00595,2022-07-30,07,old customer from THIS year,still staying
A2,CUZ00595,2022-08-28,08,old customer from THIS year,still staying
A2,CUZ00595,2022-09-20,09,old customer from THIS year,still staying
C1,CUZ00596,2022-03-12,03,new customer,left
A2,CUZ00597,2022-03-13,03,new customer,left
C1,CUZ00598,2022-03-13,03,new customer,left
A1,CUZ00599,2022-03-13,03,new customer,still staying
A1,CUZ00599,2022-04-14,04,old customer from THIS year,still staying
A1,CUZ00599,2022-09-01,09,old customer from THIS year,left
A1,CUZ00600,2022-03-13,03,new customer,left
B3,CUZ00601,2022-03-13,03,new customer,left
C2,CUZ00602,2022-03-13,03,new customer,left
A2,CUZ00603,2022-03-13,03,new customer,left
A1,CUZ00604,2022-03-13,03,new customer,left
A2,CUZ00605,2022-03-13,03,new customer,left
A2,CUZ00606,2022-03-14,03,new customer,left
B2,CUZ00607,2022-03-14,03,new customer,left
C2,CUZ00608,2022-03-14,03,new customer,left
A1,CUZ00609,2022-03-14,03,new customer,still staying
A1,CUZ00609,2022-04-25,04,old customer from THIS year,still staying
A1,CUZ00609,2022-05-29,05,old customer from THIS year,still staying
A1,CUZ00609,2022-06-23,06,old customer from THIS year,still staying
A1,CUZ00609,2022-08-21,08,old customer from THIS year,left
B2,CUZ00610,2022-03-14,03,new customer,left
A1,CUZ00611,2022-03-14,03,new customer,still staying
A1,CUZ00611,2022-05-14,05,old customer from THIS year,left
A1,CUZ00612,2022-03-14,03,new customer,left
B1,CUZ00613,2022-03-15,03,new customer,left
C2,CUZ00614,2022-03-15,03,new customer,still staying
C2,CUZ00614,2022-04-25,04,old customer from THIS year,left
B1,CUZ00615,2022-03-15,03,new customer,left
A2,CUZ00616,2022-03-15,03,new customer,left
A3,CUZ00617,2022-03-15,03,new customer,left
A1,CUZ00618,2022-03-15,03,new customer,still staying
A1,CUZ00618,2022-04-08,04,old customer from THIS year,still staying
A1,CUZ00618,2022-05-29,05,old customer from THIS year,left
A1,CUZ00619,2022-03-15,03,new customer,left
A2,CUZ00620,2022-03-15,03,new customer,left
A1,CUZ00621,2022-03-15,03,new customer,left
A1,CUZ00622,2022-03-16,03,new customer,still staying
A1,CUZ00622,2022-06-03,06,old customer from THIS year,still staying
A1,CUZ00622,2022-08-30,08,old customer from THIS year,still staying
A1,CUZ00622,2022-09-18,09,old customer from THIS year,still staying
A1,CUZ00622,2022-10-01,10,old customer from THIS year,still staying
A1,CUZ00623,2022-03-16,03,new customer,still staying
A1,CUZ00623,2022-06-30,06,old customer from THIS year,still staying
A1,CUZ00623,2022-08-13,08,old customer from THIS year,still staying
A1,CUZ00623,2022-09-18,09,old customer from THIS year,still staying
A1,CUZ00623,2022-10-05,10,old customer from THIS year,still staying
B3,CUZ00624,2022-03-16,03,new customer,left
B3,CUZ00625,2022-03-16,03,new customer,left
B1,CUZ00626,2022-03-16,03,new customer,left
A1,CUZ00627,2022-03-17,03,new customer,left
C1,CUZ00628,2022-03-17,03,new customer,left
C1,CUZ00629,2022-03-17,03,new customer,left
B2,CUZ00630,2022-03-17,03,new customer,left
A2,CUZ00631,2022-03-17,03,new customer,left
